id_avaliacao,id_pedido,id_restaurante,nota,comentario,criado_em
1284,1582,55,3,Tempo de espera razoável para a região.,2024-02-12 11:00:00
1285,653,48,5,Prato visivelmente feito com carinho. Sabor inigualável.,2024-03-04 19:00:00
1286,173,13,5,Entrega relâmpago e comida na temperatura perfeita.,2024-07-19 09:00:00
1287,1150,45,3,"Para saciar a fome cumpre o papel, mas não é destaque.",2024-03-03 04:00:00
1288,39,48,3,"Para saciar a fome cumpre o papel, mas não é destaque.",2024-06-14 14:00:00
1289,714,69,4,Qualidade consistente. Sempre bom ao pedir.,2024-11-05 19:00:00
1290,91,6,4,"Sushi bem preparado, arroz na textura ideal.",2024-03-12 15:00:00
1291,1937,70,3,Tempo de espera razoável para a região.,2024-09-12 06:00:00
1292,1206,59,4,Preço justo para a qualidade entregue.,2024-01-12 08:00:00
1293,876,74,5,"Entregador gentil, comida impecável. Experiência 5 estrelas.",2024-12-08 23:00:00
1294,1352,28,3,"Prato bem montado, sabor dentro do esperado.",2024-08-17 23:00:00
1295,1890,34,4,Preço justo para a qualidade entregue.,2024-01-02 17:00:00
1296,1094,4,5,Qualidade de restaurante presencial em casa. Impressionante.,2024-03-20 22:00:00
1297,1156,75,3,Salada fresca mas molho muito ácido.,2024-11-10 01:00:00
1298,1782,75,2,"Pão do lanche estava duro, como se fosse de ontem.",2024-02-09 12:00:00
1299,1959,72,4,Sabor excelente e porção generosa.,2024-05-22 01:00:00
1300,500,45,3,"Chegou no prazo, sabor satisfatório.",2024-06-26 16:00:00
1301,339,3,2,"Entrega foi lenta, embalagem estava úmida.",2024-09-17 11:00:00
1302,1189,48,4,Lanche com pão macio e ingredientes generosos.,2024-09-05 04:00:00
1303,29,49,3,"Comida caseira simples. Sem inovação, mas honesta.",2024-05-30 22:00:00
1304,1218,38,5,Cada detalhe do prato estava perfeito. Arte na cozinha.,2024-08-15 23:00:00
1305,1400,64,2,Atendimento via chat demorou muito para responder.,2024-05-16 16:00:00
1306,1821,29,4,Restaurante caprichado nos detalhes. Vale o preço.,2024-03-08 00:00:00
1307,946,51,5,"Atendimento rápido, comida excepcional. Recomendo a todos.",2024-11-06 22:00:00
1308,170,40,3,"Comida caseira simples. Sem inovação, mas honesta.",2024-08-17 04:00:00
1309,1405,68,2,Comida ok mas fria. Precisa melhorar na entrega.,2024-05-01 15:00:00
1310,1198,39,2,"Molho faltando, pedi extra e não veio.",2024-04-28 14:00:00
1311,1254,23,2,"Pedido correto, mas qualidade abaixo do esperado pelo preço.",2024-05-24 23:00:00
1312,1614,65,5,"Temperatura ideal na entrega, comida deliciosa.",2024-07-17 09:00:00
1313,913,60,4,Entregador simpático e cuidadoso com o pedido.,2024-08-19 15:00:00
1314,492,20,2,"Pão do lanche estava duro, como se fosse de ontem.",2024-05-29 00:00:00
1315,954,6,4,Sabor excelente e porção generosa.,2024-07-08 00:00:00
1316,1098,62,5,Melhor hambúrguer que já comi por delivery.,2024-09-26 07:00:00
1317,1033,35,5,Simplesmente incrível! Melhor delivery que já experimentei.,2024-08-03 12:00:00
1318,588,71,3,"Não voltarei toda semana, mas posso pedir de vez em quando.",2024-04-22 04:00:00
1319,751,71,2,"Pedido correto, mas qualidade abaixo do esperado pelo preço.",2024-05-02 04:00:00
1320,658,71,4,Restaurante caprichado nos detalhes. Vale o preço.,2024-01-21 19:00:00
1321,235,74,4,Comida saborosa e entrega dentro do prazo. Recomendo.,2024-07-07 04:00:00
1322,733,75,2,"Frango ressecado, parecia requentado.",2024-11-12 14:00:00
1323,1989,56,4,Comida chegou quente e bem embalada.,2024-07-15 07:00:00
1324,1633,25,5,"Salada fresquíssima, parecia colhida na hora.",2024-06-07 21:00:00
1325,1157,37,5,"Salada fresquíssima, parecia colhida na hora.",2024-06-10 09:00:00
1326,1470,15,5,"Comida quente, bem temperada e porção farta. Perfeito.",2024-07-08 19:00:00
1327,1425,59,3,"Entrega dentro do prazo, comida ok. Nada extraordinário.",2024-08-07 13:00:00
1328,1628,45,1,Entregador sumiu com o pedido. Tive que acionar o suporte.,2024-04-23 10:00:00
1329,935,34,1,Carne crua por dentro. Totalmente inaceitável.,2024-03-28 07:00:00
1330,1210,66,4,Pizza crocante e bem distribuída. Parabéns ao restaurante.,2024-03-06 07:00:00
1331,1066,3,5,"Comida quente, bem temperada e porção farta. Perfeito.",2024-08-07 16:00:00
1332,109,67,5,Voltei ao mesmo restaurante 5 vezes. Qualidade constante.,2024-10-24 10:00:00
1333,1543,57,4,Comida chegou quente e bem embalada.,2024-07-17 09:00:00
1334,569,5,2,"Pão do lanche estava duro, como se fosse de ontem.",2024-02-14 08:00:00
1335,1168,19,3,"Para saciar a fome cumpre o papel, mas não é destaque.",2024-11-15 17:00:00
1336,1175,22,4,Comida chegou quente e bem embalada.,2024-11-15 11:00:00
1337,891,37,5,Perfeito! Exatamente como esperado.,2024-10-22 03:00:00
1338,948,16,5,"Comida quente, bem temperada e porção farta. Perfeito.",2024-07-31 04:00:00
1339,1049,25,3,Restaurante cumpriu o básico esperado.,2024-02-09 18:00:00
1340,1353,12,5,"Marmita completa, bem temperada e ainda quente.",2024-10-18 19:00:00
1341,1778,39,3,Preço justo para o que oferece.,2024-12-05 17:00:00
1342,1447,12,1,"Sopa derramada na embalagem, completamente fria ao chegar.",2024-04-12 01:00:00
1343,885,52,3,"Entrega dentro do prazo, comida ok. Nada extraordinário.",2024-06-19 12:00:00
1344,1673,51,2,"Molho faltando, pedi extra e não veio.",2024-03-22 12:00:00
1345,851,71,5,Restaurante tratou o pedido com muito cuidado e carinho.,2024-09-24 15:00:00
1346,735,62,3,Salada fresca mas molho muito ácido.,2024-08-25 00:00:00
1347,718,28,5,Entregou em 20 minutos e ainda com brinde. Excelente!,2024-03-05 11:00:00
1348,455,6,5,"Temperatura ideal na entrega, comida deliciosa.",2024-10-31 19:00:00
1349,265,66,3,"Chegou no prazo, sabor satisfatório.",2024-11-08 19:00:00
1350,76,8,1,Embalagem inadequada para frango assado. Chegou encharcado.,2024-05-16 05:00:00
1351,1658,8,4,Frango grelhado perfeitamente temperado.,2024-08-19 19:00:00
1352,445,3,4,Sabor excelente e porção generosa.,2024-05-05 16:00:00
1353,396,35,5,"Frango suculento, molho incrível, embalagem perfeita.",2024-04-22 08:00:00
1354,177,45,4,Frango grelhado perfeitamente temperado.,2024-11-29 05:00:00
1355,1043,73,4,Risoto cremoso na medida certa.,2024-11-12 14:00:00
1356,1736,74,2,Comida ok mas fria. Precisa melhorar na entrega.,2024-10-18 07:00:00
1357,1402,25,4,"Entrega rápida e comida saborosa, 10/10!",2024-04-17 16:00:00
1358,1381,21,5,"Temperatura ideal na entrega, comida deliciosa.",2024-09-29 09:00:00
1359,596,12,2,"Molho faltando, pedi extra e não veio.",2024-02-26 19:00:00
1360,62,29,5,Nunca comi uma pizza tão crocante entregue em casa.,2024-11-17 18:00:00
1361,1297,33,3,Frango grelhado sem tempero marcante.,2024-06-01 12:00:00
1362,873,66,4,Atendimento excelente e embalagem cuidadosa.,2024-08-12 05:00:00
1363,1490,56,5,Superou todas as expectativas. Nota máxima com folga.,2024-08-31 19:00:00
1364,1879,50,4,Preço justo para a qualidade entregue.,2024-06-24 12:00:00
1365,279,80,2,"Embalagem simples demais, comida misturou tudo.",2024-06-05 10:00:00
1366,37,21,4,Porção familiar com excelente custo-benefício.,2024-04-18 01:00:00
1367,1976,23,5,Porção absurdamente generosa pelo preço cobrado.,2024-06-25 14:00:00
1368,663,17,4,Embalagem térmica manteve a comida quente.,2024-08-14 00:00:00
1369,1954,48,1,"Embalagem rasgada, comida derramou toda na sacola.",2024-10-10 20:00:00
1370,1445,34,4,"Sushi bem preparado, arroz na textura ideal.",2024-09-14 22:00:00
1371,978,21,5,Porção absurdamente generosa pelo preço cobrado.,2024-11-26 03:00:00
1372,1572,63,2,"Refrigerante chegou quente, sem gelo nenhum.",2024-06-03 10:00:00
1373,739,21,3,Restaurante cumpriu o básico esperado.,2024-11-16 08:00:00
1374,192,24,3,"Não voltarei toda semana, mas posso pedir de vez em quando.",2024-04-14 06:00:00
1375,920,5,3,Preço justo para o que oferece.,2024-05-11 04:00:00
1376,457,3,4,Pedi pela segunda vez e manteve a qualidade.,2024-02-20 17:00:00
1377,676,29,4,Salada fresca com ingredientes de qualidade.,2024-11-02 03:00:00
1378,761,59,3,Frango grelhado sem tempero marcante.,2024-10-23 00:00:00
1379,1808,33,1,"Pedido errado, recebi prato diferente do que pedi.",2024-02-08 16:00:00
1380,1603,59,5,Prato visivelmente feito com carinho. Sabor inigualável.,2024-11-20 22:00:00
1381,729,33,4,Comida saborosa e entrega dentro do prazo. Recomendo.,2024-02-18 05:00:00
1382,413,31,3,"Prato bem montado, sabor dentro do esperado.",2024-06-26 07:00:00
1383,1099,61,1,Pizza chegou fria e murcha. Parecia papelão.,2024-03-19 13:00:00
1384,826,6,5,"Temperatura ideal na entrega, comida deliciosa.",2024-12-08 14:00:00
1385,1640,2,5,"Frango suculento, molho incrível, embalagem perfeita.",2024-03-02 17:00:00
1386,617,67,3,"Entrega dentro do prazo, comida ok. Nada extraordinário.",2024-09-11 05:00:00
1387,115,65,4,Frango grelhado perfeitamente temperado.,2024-02-02 00:00:00
1388,418,76,4,Risoto cremoso na medida certa.,2024-12-17 00:00:00
1389,1911,49,5,Simplesmente incrível! Melhor delivery que já experimentei.,2024-01-21 02:00:00
1390,970,13,4,"Sushi bem preparado, arroz na textura ideal.",2024-04-28 15:00:00
1391,605,39,5,"Atendimento rápido, comida excepcional. Recomendo a todos.",2024-10-20 07:00:00
1392,1919,56,3,Restaurante cumpriu o básico esperado.,2024-09-11 13:00:00
1393,90,14,2,Demorou mais que o prometido e o preço não justifica.,2024-01-01 10:00:00
1394,849,41,3,"Não voltarei toda semana, mas posso pedir de vez em quando.",2024-01-31 06:00:00
1395,1520,28,2,"Pão do lanche estava duro, como se fosse de ontem.",2024-03-28 20:00:00
1396,1918,17,4,Risoto cremoso na medida certa.,2024-06-21 20:00:00
1397,754,16,1,"Comida chegou completamente fria, parece que ficou parada horas.",2024-09-27 03:00:00
1398,499,37,3,"Tudo certo, sem reclamações. Só não ficou surpreso.",2024-11-30 02:00:00
1399,1277,19,4,Churrasco macio e bem temperado.,2024-02-21 07:00:00
1400,1326,71,4,Adorei! Já virou meu favorito.,2024-03-29 21:00:00
1401,12,27,4,Adorei! Já virou meu favorito.,2024-10-10 19:00:00
1402,397,4,2,Demorou mais que o prometido e o preço não justifica.,2024-05-01 16:00:00
1403,285,15,4,Pizza crocante e bem distribuída. Parabéns ao restaurante.,2024-02-23 06:00:00
1404,1067,46,4,Atendimento excelente e embalagem cuidadosa.,2024-09-06 03:00:00
1405,1192,29,5,"Temperatura ideal na entrega, comida deliciosa.",2024-01-27 13:00:00
1406,1745,33,4,Pedi pela segunda vez e manteve a qualidade.,2024-01-04 06:00:00
1407,691,15,5,"Marmita completa, bem temperada e ainda quente.",2024-03-04 17:00:00
1408,1753,26,4,"Prato caprichado, ingredientes frescos e saborosos.",2024-10-07 13:00:00
1409,1876,5,3,Tempo de espera razoável para a região.,2024-10-17 14:00:00
1410,690,17,2,"Comida chegou em temperatura morna, não quente.",2024-08-27 06:00:00
1411,852,70,5,"Comida quente, bem temperada e porção farta. Perfeito.",2024-11-29 23:00:00
1412,160,45,3,"Entrega dentro do prazo, comida ok. Nada extraordinário.",2024-12-14 04:00:00
1413,896,47,2,Comida ok mas fria. Precisa melhorar na entrega.,2024-10-19 05:00:00
1414,1576,31,2,"Pão do lanche estava duro, como se fosse de ontem.",2024-10-10 12:00:00
1415,258,45,4,"Prato caprichado, ingredientes frescos e saborosos.",2024-06-15 18:00:00
1416,336,65,3,"Razoável pelo preço. Já comi melhor, já comi pior.",2024-04-06 05:00:00
1417,1880,75,3,Tempo de espera razoável para a região.,2024-02-02 17:00:00
1418,1040,29,3,"Para saciar a fome cumpre o papel, mas não é destaque.",2024-08-21 09:00:00
1419,516,21,5,"Carne no ponto, molhos deliciosos e sobremesa de brinde.",2024-08-23 23:00:00
1420,1349,1,3,Salada fresca mas molho muito ácido.,2024-01-11 10:00:00
1421,1016,15,5,"Frango suculento, molho incrível, embalagem perfeita.",2024-03-20 18:00:00
1422,769,16,4,Restaurante caprichado nos detalhes. Vale o preço.,2024-07-16 21:00:00
1423,1747,9,3,Massa al dente mas molho podia ter mais sabor.,2024-06-01 03:00:00
1424,762,56,3,Tempo de espera razoável para a região.,2024-01-22 04:00:00
1425,1247,22,3,"Não voltarei toda semana, mas posso pedir de vez em quando.",2024-05-29 20:00:00
1426,1204,75,2,"Molho faltando, pedi extra e não veio.",2024-07-13 00:00:00
1427,1468,34,5,"Entregador gentil, comida impecável. Experiência 5 estrelas.",2024-01-28 13:00:00
1428,1984,44,4,Comida saborosa e entrega dentro do prazo. Recomendo.,2024-05-20 05:00:00
1429,522,3,3,"Razoável pelo preço. Já comi melhor, já comi pior.",2024-05-30 05:00:00
1430,23,31,4,Entregador simpático e cuidadoso com o pedido.,2024-05-21 21:00:00
1431,357,18,4,Risoto cremoso na medida certa.,2024-03-08 02:00:00
1432,1278,77,5,"Salada fresquíssima, parecia colhida na hora.",2024-10-26 04:00:00
1433,1313,49,2,Entrega atrasou bastante e a comida chegou morna.,2024-08-16 02:00:00
1434,1683,76,2,Entrega atrasou bastante e a comida chegou morna.,2024-04-11 19:00:00
1435,341,31,3,"Pedido correto, sabor mediano. Pode melhorar.",2024-12-24 07:00:00
1436,432,27,1,Pedi sem cebola por alergia. Veio com cebola. Problema sério.,2024-07-15 17:00:00
1437,474,47,3,Tempo de espera razoável para a região.,2024-10-03 18:00:00
1438,218,54,4,Entregador simpático e cuidadoso com o pedido.,2024-06-13 12:00:00
1439,912,30,5,Cada detalhe do prato estava perfeito. Arte na cozinha.,2024-02-02 00:00:00
1440,1228,3,5,Melhor hambúrguer que já comi por delivery.,2024-07-27 19:00:00
1441,1597,45,5,"Temperatura ideal na entrega, comida deliciosa.",2024-04-17 18:00:00
1442,1012,72,2,"Sabor mediano, já comi muito melhor no mesmo estilo.",2024-01-31 16:00:00
1443,1950,63,4,Entrega antes do prazo e tudo bem embalado.,2024-11-09 19:00:00
1444,94,49,2,"Refrigerante chegou quente, sem gelo nenhum.",2024-05-06 21:00:00
1445,1009,14,4,Pedi pela segunda vez e manteve a qualidade.,2024-09-03 08:00:00
1446,1071,77,5,"Marmita completa, bem temperada e ainda quente.",2024-09-21 11:00:00
1447,1093,29,5,"Entregou antes do prazo, tudo fresquinho!",2024-04-30 10:00:00
1448,1915,12,5,Entregou em 20 minutos e ainda com brinde. Excelente!,2024-10-10 11:00:00
1449,1309,8,3,"Pedido correto, sabor mediano. Pode melhorar.",2024-04-04 22:00:00
1450,697,25,2,"Comida chegou em temperatura morna, não quente.",2024-02-15 01:00:00
1451,1828,23,4,Restaurante caprichado nos detalhes. Vale o preço.,2024-08-24 10:00:00
1452,997,10,1,"Errou o endereço, comida foi entregue no vizinho.",2024-09-15 16:00:00
1453,154,30,5,"Risoto perfeito, cremoso e com ingredientes nobres.",2024-10-14 15:00:00
1454,1100,50,3,"Tudo certo, sem reclamações. Só não ficou surpreso.",2024-01-05 22:00:00
1455,1719,55,5,"Temperatura ideal na entrega, comida deliciosa.",2024-09-29 10:00:00
1456,1998,16,1,Faltaram itens no pedido. Paguei por algo que não veio.,2024-07-11 18:00:00
1457,790,65,3,"Atendimento neutro, comida sem destaque.",2024-07-19 20:00:00
1458,581,59,5,Superou todas as expectativas. Nota máxima com folga.,2024-03-05 20:00:00
1459,704,72,4,Atendimento excelente e embalagem cuidadosa.,2024-10-18 04:00:00
1460,1213,77,5,Superou todas as expectativas. Nota máxima com folga.,2024-10-11 15:00:00
1461,1296,44,2,Entrega atrasou bastante e a comida chegou morna.,2024-05-10 02:00:00
1462,1666,52,4,Frango grelhado perfeitamente temperado.,2024-07-22 10:00:00
1463,1261,60,2,"Entrega foi lenta, embalagem estava úmida.",2024-10-03 15:00:00
1464,488,57,4,"Sushi bem preparado, arroz na textura ideal.",2024-01-30 22:00:00
1465,560,40,4,Massa artesanal com molho rico em sabor.,2024-07-17 08:00:00
1466,1142,55,4,"Entrega rápida e comida saborosa, 10/10!",2024-07-13 00:00:00
1467,1120,24,4,Sabor excelente e porção generosa.,2024-05-22 19:00:00
1468,802,71,3,"Nada impressionante, mas também não decepciona.",2024-10-27 07:00:00
1469,513,70,2,"Pão do lanche estava duro, como se fosse de ontem.",2024-09-18 19:00:00
1470,634,22,5,Pedi pela segunda vez e não decepcionou.,2024-03-29 16:00:00
1471,1922,79,5,Sushi premium com peixe de qualidade superior.,2024-01-01 23:00:00
1472,1788,22,1,"Comida chegou completamente fria, parece que ficou parada horas.",2024-04-04 23:00:00
1473,1546,70,1,Entregador rude e pedido incompleto. Pior experiência.,2024-05-21 08:00:00
1474,1151,26,4,Atendimento excelente e embalagem cuidadosa.,2024-03-10 12:00:00
1475,791,15,1,"Prazo era 40 min, levou 2h30. Comida obviamente fria.",2024-11-07 21:00:00
1476,117,80,5,"Carne no ponto, molhos deliciosos e sobremesa de brinde.",2024-09-11 15:00:00
1477,741,23,4,Qualidade consistente. Sempre bom ao pedir.,2024-05-04 23:00:00
1478,1691,44,3,Restaurante cumpriu o básico esperado.,2024-12-21 16:00:00
1479,1082,56,5,Nunca comi uma pizza tão crocante entregue em casa.,2024-04-15 08:00:00
1480,831,27,2,"Pão do lanche estava duro, como se fosse de ontem.",2024-05-24 18:00:00
1481,120,59,2,Pedido atrasou 45 minutos além do prometido.,2024-09-18 11:00:00
1482,657,4,1,Faltaram itens no pedido. Paguei por algo que não veio.,2024-03-27 16:00:00
1483,1908,2,4,"Entrega rápida e comida saborosa, 10/10!",2024-06-04 16:00:00
1484,636,74,2,"Itens básicos faltando, como guardanapo e talheres.",2024-12-02 08:00:00
1485,370,60,3,Preço justo para o que oferece.,2024-05-07 02:00:00
1486,269,66,2,"Refrigerante chegou quente, sem gelo nenhum.",2024-06-26 09:00:00
1487,656,74,1,"Lanche amassado, batata frita encharcada de óleo.",2024-03-18 22:00:00
1488,936,13,3,"Pedido chegou completo, qualidade regular.",2024-10-31 16:00:00
1489,823,6,3,Massa al dente mas molho podia ter mais sabor.,2024-08-29 20:00:00
1490,867,72,3,"Prato bem montado, sabor dentro do esperado.",2024-05-23 00:00:00
1491,47,66,5,"Salada fresquíssima, parecia colhida na hora.",2024-10-27 01:00:00
1492,1374,46,5,Qualidade de restaurante presencial em casa. Impressionante.,2024-10-11 11:00:00
1493,1709,75,4,Qualidade consistente. Sempre bom ao pedir.,2024-02-28 11:00:00
1494,992,59,1,Pizza chegou fria e murcha. Parecia papelão.,2024-01-10 06:00:00
1495,877,18,3,"Para saciar a fome cumpre o papel, mas não é destaque.",2024-05-14 12:00:00
1496,774,8,5,"Atendimento rápido, comida excepcional. Recomendo a todos.",2024-12-06 16:00:00
1497,1220,33,1,Arroz empapado e feijão aguado. Parece sobra do dia anterior.,2024-01-01 13:00:00
1498,2000,31,5,"Risoto perfeito, cremoso e com ingredientes nobres.",2024-05-26 03:00:00
1499,5,4,5,"Carne no ponto, molhos deliciosos e sobremesa de brinde.",2024-04-29 10:00:00
1500,1004,34,2,"Frango ressecado, parecia requentado.",2024-07-24 18:00:00
1501,1724,17,3,Restaurante cumpriu o básico esperado.,2024-07-10 02:00:00
1502,264,39,1,"Comida com gosto estranho, suspeito que estava estragada.",2024-10-03 09:00:00
1503,1570,20,3,"Entrega dentro do prazo, comida ok. Nada extraordinário.",2024-01-18 01:00:00
1504,1831,53,3,"Atendimento neutro, comida sem destaque.",2024-06-09 09:00:00
1505,444,80,5,Porção absurdamente generosa pelo preço cobrado.,2024-06-27 01:00:00
1506,1003,1,5,"Entregou antes do prazo, tudo fresquinho!",2024-08-13 13:00:00
1507,1078,24,2,Pedido atrasou 45 minutos além do prometido.,2024-02-21 20:00:00
1508,838,48,5,Cada detalhe do prato estava perfeito. Arte na cozinha.,2024-01-30 01:00:00
1509,1791,18,5,Restaurante tratou o pedido com muito cuidado e carinho.,2024-01-25 04:00:00
1510,305,57,4,Risoto cremoso na medida certa.,2024-02-20 18:00:00
1511,1366,42,3,Preço justo para o que oferece.,2024-04-11 08:00:00
1512,1558,56,3,"Embalagem funcional, comida na temperatura certa.",2024-09-29 03:00:00
1513,314,58,5,Nunca comi uma pizza tão crocante entregue em casa.,2024-05-03 12:00:00
1514,150,8,4,Frango grelhado perfeitamente temperado.,2024-03-31 17:00:00
1515,1149,74,2,"Frango ressecado, parecia requentado.",2024-02-22 20:00:00
1516,1214,45,5,Voltei ao mesmo restaurante 5 vezes. Qualidade constante.,2024-08-15 01:00:00
1517,575,58,2,Comida ok mas fria. Precisa melhorar na entrega.,2024-02-11 00:00:00
1518,51,8,3,"Prato bem montado, sabor dentro do esperado.",2024-06-29 23:00:00
1519,1553,53,3,Restaurante cumpriu o básico esperado.,2024-02-16 21:00:00
1520,727,26,4,"Prato caprichado, ingredientes frescos e saborosos.",2024-10-26 04:00:00
1521,834,70,3,"Prato bem montado, sabor dentro do esperado.",2024-04-29 17:00:00
1522,1378,77,4,Frango grelhado perfeitamente temperado.,2024-11-27 01:00:00
1523,1116,16,2,"Embalagem simples demais, comida misturou tudo.",2024-03-02 05:00:00
1524,1167,2,5,"Frango suculento, molho incrível, embalagem perfeita.",2024-11-16 22:00:00
1525,471,54,5,"Atendimento rápido, comida excepcional. Recomendo a todos.",2024-08-22 07:00:00
1526,972,17,1,"Molho derramado, embalagem completamente inadequada.",2024-11-20 15:00:00
1527,654,11,3,"Razoável pelo preço. Já comi melhor, já comi pior.",2024-02-05 10:00:00
1528,400,6,5,Entrega relâmpago e comida na temperatura perfeita.,2024-05-18 03:00:00
1529,512,48,4,Lanche com pão macio e ingredientes generosos.,2024-01-20 00:00:00
1530,321,75,5,"Frango suculento, molho incrível, embalagem perfeita.",2024-04-11 00:00:00
1531,20,39,3,"Ok para o dia a dia, nada especial.",2024-06-06 01:00:00
1532,685,10,4,Comida chegou quente e bem embalada.,2024-10-17 12:00:00
1533,36,5,4,Qualidade consistente. Sempre bom ao pedir.,2024-02-06 18:00:00
1534,903,70,4,"Comida incrível, super recomendo!",2024-11-08 04:00:00
1535,1779,27,2,Demorou mais que o prometido e o preço não justifica.,2024-01-05 15:00:00
1536,828,80,1,Entregador sumiu com o pedido. Tive que acionar o suporte.,2024-02-20 18:00:00
1537,1854,63,3,"Embalagem funcional, comida na temperatura certa.",2024-05-24 13:00:00
1538,408,72,5,"Marmita completa, bem temperada e ainda quente.",2024-12-30 02:00:00
1539,921,9,5,"Entregou antes do prazo, tudo fresquinho!",2024-08-14 03:00:00
1540,538,30,5,Superou todas as expectativas. Nota máxima com folga.,2024-12-22 07:00:00
1541,759,49,2,Entrega atrasou bastante e a comida chegou morna.,2024-01-26 00:00:00
1542,1905,58,3,Tempo de espera razoável para a região.,2024-06-21 05:00:00
1543,1063,52,2,"Embalagem simples demais, comida misturou tudo.",2024-12-17 11:00:00
1544,1200,17,3,"Tudo certo, sem reclamações. Só não ficou surpreso.",2024-01-17 13:00:00
1545,246,70,4,"Entrega rápida e comida saborosa, 10/10!",2024-03-06 05:00:00
1546,1417,55,4,Entregador simpático e cuidadoso com o pedido.,2024-11-15 02:00:00
1547,1128,7,5,Cada detalhe do prato estava perfeito. Arte na cozinha.,2024-07-11 16:00:00
1548,785,5,1,Pedi sem cebola por alergia. Veio com cebola. Problema sério.,2024-09-22 08:00:00
1549,1743,71,4,Sabor excelente e porção generosa.,2024-05-17 10:00:00
1550,490,10,3,Boa comida mas embalagem simples. Cumpriu o prometido.,2024-04-16 19:00:00
1551,155,73,3,"Prato bem montado, sabor dentro do esperado.",2024-12-09 02:00:00
1552,962,73,2,"Sabor razoável, mas a porção foi bem menor que o esperado.",2024-08-26 11:00:00
1553,854,37,5,"Entregador gentil, comida impecável. Experiência 5 estrelas.",2024-04-05 10:00:00
1554,1312,54,5,"Frango suculento, molho incrível, embalagem perfeita.",2024-07-12 18:00:00
1555,626,76,4,Comida chegou quente e bem embalada.,2024-07-05 00:00:00
1556,686,51,1,"Embalagem rasgada, comida derramou toda na sacola.",2024-04-18 15:00:00
1557,1562,53,4,Atendimento excelente e embalagem cuidadosa.,2024-06-11 19:00:00
1558,570,41,3,Tempo de espera razoável para a região.,2024-12-09 13:00:00
1559,1909,47,4,Qualidade consistente. Sempre bom ao pedir.,2024-09-01 23:00:00
1560,18,77,4,Comida saborosa e entrega dentro do prazo. Recomendo.,2024-05-28 13:00:00
1561,128,55,5,Porção absurdamente generosa pelo preço cobrado.,2024-07-05 06:00:00
1562,1347,37,4,Salada fresca com ingredientes de qualidade.,2024-05-13 14:00:00
1563,1280,17,4,Lanche com pão macio e ingredientes generosos.,2024-05-04 21:00:00
1564,1969,25,4,Frango grelhado perfeitamente temperado.,2024-03-10 20:00:00
1565,928,74,1,Arroz empapado e feijão aguado. Parece sobra do dia anterior.,2024-08-19 21:00:00
1566,981,47,3,"Ok para o dia a dia, nada especial.",2024-12-13 21:00:00
1567,1965,72,5,Superou todas as expectativas. Nota máxima com folga.,2024-01-23 18:00:00
1568,191,43,4,Lanche com pão macio e ingredientes generosos.,2024-05-18 19:00:00
1569,1140,15,5,Restaurante tratou o pedido com muito cuidado e carinho.,2024-03-31 09:00:00
1570,993,22,3,"Tudo certo, sem reclamações. Só não ficou surpreso.",2024-04-06 06:00:00
1571,1956,48,5,Entrega relâmpago e comida na temperatura perfeita.,2024-04-13 12:00:00
1572,1657,47,4,Porção familiar com excelente custo-benefício.,2024-01-22 17:00:00
1573,607,54,5,Entrega relâmpago e comida na temperatura perfeita.,2024-08-11 13:00:00
1574,181,71,4,"Prato caprichado, ingredientes frescos e saborosos.",2024-12-29 04:00:00
1575,302,22,3,Boa comida mas embalagem simples. Cumpriu o prometido.,2024-04-01 20:00:00
1576,497,75,5,Nunca comi uma pizza tão crocante entregue em casa.,2024-11-09 02:00:00
1577,1721,16,5,"Atendimento rápido, comida excepcional. Recomendo a todos.",2024-05-19 08:00:00
1578,1710,51,5,Melhor restaurante que já pedi. Voltarei com certeza.,2024-09-30 04:00:00
1579,1888,17,5,Porção absurdamente generosa pelo preço cobrado.,2024-08-08 10:00:00
1580,1992,19,4,Atendimento excelente e embalagem cuidadosa.,2024-08-06 16:00:00
1581,518,20,3,"Não voltarei toda semana, mas posso pedir de vez em quando.",2024-07-29 12:00:00
1582,1985,73,3,Boa comida mas embalagem simples. Cumpriu o prometido.,2024-07-09 11:00:00
1583,1070,34,1,"Embalagem rasgada, comida derramou toda na sacola.",2024-01-22 19:00:00
1584,477,12,3,"Comida caseira simples. Sem inovação, mas honesta.",2024-03-25 23:00:00
1585,158,6,1,Comida com cabelo. Não aceitarei mais pedidos desse restaurante.,2024-07-04 15:00:00
1586,1244,63,1,Arroz empapado e feijão aguado. Parece sobra do dia anterior.,2024-12-22 11:00:00
1587,1196,53,5,Qualidade de restaurante presencial em casa. Impressionante.,2024-11-09 04:00:00
1588,17,8,2,Porção pequena para o preço. Fiquei com fome.,2024-10-05 10:00:00
1589,1536,16,3,"Entrega rápida, mas a comida era comum.",2024-01-24 03:00:00
1590,1073,78,1,"Comida com gosto estranho, suspeito que estava estragada.",2024-08-15 19:00:00
1591,1972,74,5,"Temperatura ideal na entrega, comida deliciosa.",2024-10-27 17:00:00
1592,547,13,2,Pedido atrasou 45 minutos além do prometido.,2024-11-30 06:00:00
1593,1540,75,4,Adorei! Já virou meu favorito.,2024-05-25 02:00:00
1594,659,15,5,"Risoto perfeito, cremoso e com ingredientes nobres.",2024-06-02 15:00:00
1595,1626,34,5,Pedi pela segunda vez e não decepcionou.,2024-05-10 16:00:00
