id_pedido,id_restaurante,valor_pedido,quantidade_itens,tempo_preparo_minutos,tempo_entrega_minutos,tempo_total_minutos,tempo_estimado_minutos,atraso_minutos,atrasado,clima,hora,dia_semana,distancia_km
1398,38,45.43,5,13,13,26,27,-1,0,Nublado,9,Quarta,0.7
1399,30,53.24,5,14,29,43,27,16,1,Nublado,13,Quarta,1.6
1400,64,38.39,1,14,41,55,53,2,0,Ensolarado,16,Sábado,9.0
1401,25,16.91,4,80,26,106,54,52,1,Tempestade,19,Sexta,3.1
1402,25,36.02,3,48,13,61,45,16,1,Chuvoso,19,Quarta,0.5
1403,18,67.08,1,27,15,42,34,8,1,Chuvoso,7,Sexta,0.7
1404,73,28.5,2,19,21,40,32,8,1,Nublado,16,Quinta,2.3
1405,68,102.12,2,17,61,78,59,19,1,Ensolarado,21,Segunda,9.4
1406,1,22.55,4,24,34,58,52,6,1,Nublado,9,Domingo,6.6
1407,33,103.1,4,24,23,47,46,1,0,Nublado,16,Sexta,4.4
1408,32,245.05,4,15,22,37,32,5,0,Ensolarado,8,Quinta,3.0
1409,53,38.41,2,15,24,39,45,-6,0,Ensolarado,22,Sexta,5.4
1410,36,96.41,4,23,28,51,37,14,1,Nublado,20,Domingo,2.4
1411,73,48.61,4,17,49,66,44,22,1,Ensolarado,12,Sábado,6.1
1412,28,40.56,2,20,9,29,34,-5,0,Ensolarado,10,Sábado,0.5
1413,59,122.41,3,26,13,39,39,0,0,Ensolarado,8,Terça,0.6
1414,60,26.65,4,40,30,70,53,17,1,Chuvoso,20,Segunda,3.3
1415,69,94.81,3,17,26,43,35,8,1,Chuvoso,4,Segunda,3.1
1416,33,103.33,1,21,53,74,78,-4,0,Ensolarado,6,Terça,13.9
1417,55,37.74,5,23,40,63,47,16,1,Chuvoso,18,Sábado,5.5
1418,48,88.72,2,16,16,32,33,-1,0,Ensolarado,10,Domingo,2.2
1419,61,21.59,5,39,22,61,53,8,1,Garoa,7,Sábado,3.9
1420,43,92.76,4,11,38,49,37,12,1,Nublado,13,Terça,4.2
1421,4,19.29,3,13,10,23,29,-6,0,Ensolarado,11,Sexta,0.6
1422,1,49.26,2,21,37,58,60,-2,0,Ensolarado,1,Terça,9.2
1423,47,25.43,1,9,87,96,51,45,1,Garoa,21,Sexta,9.5
1424,17,39.38,2,26,10,36,29,7,1,Chuvoso,10,Sexta,0.5
1425,59,33.18,2,31,33,64,48,16,1,Garoa,17,Quinta,3.3
1426,46,30.49,2,32,9,41,40,1,0,Ensolarado,13,Quinta,0.9
1427,77,42.83,1,17,16,33,32,1,0,Ensolarado,8,Domingo,2.3
1428,32,283.64,3,16,84,100,65,35,1,Chuvoso,8,Sábado,12.9
1429,12,65.69,2,28,30,58,58,0,0,Ensolarado,4,Quarta,6.2
1430,5,49.88,2,24,28,52,42,10,1,Garoa,18,Quarta,3.7
1431,35,157.89,2,33,19,52,32,20,1,Tempestade,17,Quarta,1.0
1432,54,157.22,3,27,18,45,41,4,0,Nublado,6,Sábado,1.2
1433,36,219.14,1,16,28,44,48,-4,0,Nublado,9,Domingo,5.6
1434,58,15.0,1,14,30,44,42,2,0,Ensolarado,14,Sábado,4.6
1435,34,45.75,5,9,21,30,24,6,1,Ensolarado,13,Sexta,1.5
1436,40,44.99,2,27,18,45,37,8,1,Garoa,23,Segunda,2.7
1437,45,30.49,4,14,24,38,42,-4,0,Ensolarado,18,Domingo,5.1
1438,27,23.58,3,24,8,32,27,5,0,Chuvoso,19,Quarta,0.7
1439,9,34.38,2,11,11,22,24,-2,0,Nublado,12,Sábado,0.5
1440,77,68.89,3,16,9,25,26,-1,0,Nublado,15,Sexta,0.5
1441,13,157.01,2,11,20,31,33,-2,0,Ensolarado,12,Sábado,2.4
1442,69,59.47,1,16,10,26,26,0,0,Ensolarado,16,Sexta,0.5
1443,29,45.12,6,20,5,25,25,0,0,Chuvoso,5,Segunda,0.5
1444,12,181.59,3,26,32,58,40,18,1,Ensolarado,13,Sábado,0.7
1445,34,17.98,4,13,45,58,42,16,1,Chuvoso,7,Segunda,6.8
1446,29,28.12,3,18,22,40,25,15,1,Chuvoso,20,Terça,0.6
1447,12,106.31,3,46,19,65,39,26,1,Tempestade,11,Quinta,0.5
1448,4,27.3,5,16,24,40,37,3,0,Nublado,22,Segunda,3.0
1449,51,32.99,3,12,6,18,23,-5,0,Ensolarado,13,Quarta,0.9
1450,10,17.64,2,16,52,68,43,25,1,Tempestade,3,Sexta,5.9
1451,61,28.45,4,21,11,32,42,-10,0,Ensolarado,19,Sexta,0.5
1452,25,68.35,3,43,31,74,60,14,1,Chuvoso,16,Segunda,5.2
1453,63,15.24,5,22,29,51,38,13,1,Nublado,19,Sexta,2.5
1454,35,62.77,6,18,29,47,44,3,0,Nublado,16,Quinta,4.6
1455,18,93.43,2,23,31,54,44,10,1,Garoa,18,Quinta,3.7
1456,28,75.86,2,36,19,55,35,20,1,Chuvoso,3,Segunda,0.8
1457,39,127.58,2,35,19,54,30,24,1,Tempestade,19,Segunda,0.6
1458,57,225.16,2,21,20,41,35,6,1,Ensolarado,7,Quinta,2.1
1459,17,44.29,3,19,9,28,29,-1,0,Nublado,18,Quarta,0.5
1460,24,16.8,2,11,16,27,27,0,0,Ensolarado,21,Segunda,0.5
1461,34,46.75,5,14,19,33,25,8,1,Nublado,2,Quarta,1.8
1462,45,15.0,3,15,37,52,47,5,0,Ensolarado,17,Domingo,6.6
1463,62,46.68,2,26,19,45,37,8,1,Ensolarado,17,Domingo,0.8
1464,12,74.53,3,29,17,46,44,2,0,Ensolarado,17,Sábado,2.0
1465,18,59.84,2,28,19,47,33,14,1,Chuvoso,12,Sexta,0.5
1466,2,70.5,3,25,15,40,47,-7,0,Nublado,18,Quinta,0.5
1467,61,39.51,3,49,19,68,48,20,1,Chuvoso,21,Sábado,2.2
1468,34,49.28,2,11,34,45,30,15,1,Garoa,12,Segunda,3.2
1469,2,16.89,4,34,81,115,112,3,0,Ensolarado,11,Sábado,20.0
1470,15,72.32,4,14,5,19,26,-7,0,Ensolarado,7,Quarta,0.5
1471,60,22.95,3,51,42,93,60,33,1,Chuvoso,15,Terça,5.4
1472,73,32.12,3,15,62,77,50,27,1,Nublado,12,Sábado,7.9
1473,47,27.53,3,10,19,29,36,-7,0,Nublado,10,Quinta,5.0
1474,10,21.55,4,15,13,28,26,2,0,Ensolarado,19,Terça,0.7
1475,63,17.78,6,17,9,26,32,-6,0,Ensolarado,21,Sexta,0.7
1476,74,59.86,3,15,39,54,33,21,1,Garoa,19,Quinta,3.5
1477,5,68.76,3,23,14,37,32,5,0,Nublado,18,Sábado,0.5
1478,71,22.49,1,30,10,40,43,-3,0,Ensolarado,18,Sexta,1.5
1479,78,44.75,2,15,10,25,32,-7,0,Ensolarado,8,Sábado,2.3
1480,36,92.52,2,18,44,62,51,11,1,Ensolarado,12,Sábado,6.5
1481,29,34.78,2,15,40,55,50,5,0,Nublado,14,Sábado,8.0
1482,12,30.82,2,25,19,44,49,-5,0,Ensolarado,18,Quinta,3.4
1483,75,80.35,3,19,47,66,59,7,1,Nublado,11,Sábado,8.9
1484,56,54.33,2,26,5,31,37,-6,0,Ensolarado,14,Sábado,1.2
1485,55,28.22,3,22,25,47,41,6,1,Chuvoso,8,Quarta,3.5
1486,79,54.83,3,19,102,121,95,26,1,Garoa,9,Sábado,20.0
1487,36,75.8,3,21,5,26,32,-6,0,Ensolarado,2,Domingo,0.8
1488,29,32.15,2,15,56,71,50,21,1,Nublado,21,Domingo,8.0
1489,12,46.63,4,36,35,71,57,14,1,Garoa,18,Segunda,5.8
1490,56,52.08,5,38,11,49,34,15,1,Chuvoso,8,Segunda,0.5
1491,13,88.33,5,16,12,28,27,1,0,Garoa,16,Sábado,0.5
1492,70,79.67,1,21,7,28,33,-5,0,Ensolarado,11,Domingo,0.5
1493,68,85.02,2,23,31,54,33,21,1,Nublado,20,Quarta,1.5
1494,69,84.01,1,17,19,36,30,6,1,Nublado,19,Quarta,1.6
1495,48,86.4,2,14,31,45,44,1,0,Nublado,9,Domingo,5.5
1496,19,23.67,5,33,12,45,45,0,0,Ensolarado,17,Sexta,0.5
1497,76,32.43,6,29,32,61,37,24,1,Chuvoso,12,Quinta,2.5
1498,64,21.92,4,13,21,34,29,5,0,Ensolarado,21,Domingo,1.7
1499,74,24.1,3,12,47,59,30,29,1,Garoa,20,Segunda,2.5
1500,49,39.83,3,30,28,58,41,17,1,Garoa,20,Sábado,2.1
1501,43,83.7,2,17,31,48,37,11,1,Nublado,20,Quarta,4.2
1502,62,57.67,1,40,39,79,45,34,1,Chuvoso,22,Quinta,3.2
1503,64,17.06,5,17,24,41,37,4,0,Ensolarado,21,Domingo,4.0
1504,74,98.63,1,11,35,46,32,14,1,Ensolarado,13,Domingo,3.1
1505,8,36.77,5,13,16,29,21,8,1,Ensolarado,20,Quarta,0.6
1506,36,53.56,4,35,50,85,40,45,1,Tempestade,21,Sexta,3.2
1507,38,58.19,4,20,32,52,29,23,1,Tempestade,14,Segunda,1.5
1508,79,34.29,4,23,15,38,33,5,0,Nublado,22,Quinta,1.1
1509,47,18.04,4,15,49,64,34,30,1,Chuvoso,19,Domingo,4.4
1510,41,33.62,3,8,42,50,33,17,1,Ensolarado,19,Sexta,4.4
1511,60,45.6,1,45,26,71,45,26,1,Nublado,20,Sábado,0.7
1512,67,33.7,4,10,19,29,30,-1,0,Nublado,5,Sexta,2.2
1513,35,79.91,2,25,14,39,32,7,1,Nublado,8,Quinta,0.9
1514,3,47.17,6,34,28,62,52,10,1,Nublado,7,Terça,3.5
1515,49,165.47,3,21,37,58,40,18,1,Chuvoso,20,Sábado,2.0
1516,65,54.13,4,24,7,31,41,-10,0,Nublado,20,Quarta,1.0
1517,18,297.06,4,26,20,46,37,9,1,Chuvoso,11,Sábado,1.6
1518,5,57.74,5,17,58,75,76,-1,0,Ensolarado,10,Quinta,13.8
1519,66,75.68,5,11,19,30,34,-4,0,Ensolarado,22,Domingo,4.2
1520,28,51.19,5,26,17,43,37,6,1,Nublado,22,Sábado,1.4
1521,42,193.41,2,43,35,78,45,33,1,Chuvoso,23,Terça,3.0
1522,27,101.56,1,13,66,79,60,19,1,Ensolarado,13,Quinta,10.8
1523,50,51.62,4,12,26,38,31,7,1,Ensolarado,13,Domingo,2.4
1524,78,83.56,3,17,16,33,34,-1,0,Nublado,14,Domingo,2.9
1525,54,69.67,5,25,18,43,40,3,0,Ensolarado,8,Sábado,0.9
1526,77,28.86,1,16,17,33,30,3,0,Nublado,20,Quarta,1.7
1527,9,28.17,2,15,11,26,27,-1,0,Garoa,21,Sexta,1.3
1528,7,27.97,1,20,33,53,42,11,1,Nublado,19,Quinta,3.9
1529,25,37.46,5,38,5,43,45,-2,0,Nublado,12,Quarta,0.5
1530,49,41.77,1,23,27,50,39,11,1,Nublado,13,Sábado,1.6
1531,1,81.42,3,23,13,36,32,4,0,Chuvoso,8,Quarta,0.7
1532,41,18.61,2,14,11,25,21,4,0,Chuvoso,19,Sábado,0.9
1533,11,72.38,2,25,6,31,41,-10,0,Ensolarado,7,Segunda,0.5
1534,36,228.08,6,21,47,68,51,17,1,Garoa,21,Domingo,6.5
1535,50,42.95,2,11,30,41,45,-4,0,Ensolarado,18,Sábado,6.5
1536,16,43.53,2,31,18,49,38,11,1,Ensolarado,18,Quarta,1.2
1537,69,55.8,2,17,38,55,49,6,1,Nublado,22,Sexta,7.6
1538,80,95.76,1,43,65,108,52,56,1,Tempestade,16,Domingo,6.2
1539,34,71.8,1,8,37,45,32,13,1,Ensolarado,12,Sexta,3.7
1540,75,64.03,4,30,33,63,41,22,1,Tempestade,4,Terça,3.3
1541,32,137.11,5,10,13,23,24,-1,0,Ensolarado,19,Domingo,0.5
1542,71,33.74,2,30,14,44,49,-5,0,Ensolarado,18,Sábado,3.3
1543,57,153.17,4,17,48,65,32,33,1,Garoa,21,Quarta,1.3
1544,43,71.49,4,17,27,44,25,19,1,Chuvoso,8,Sábado,0.5
1545,34,45.32,1,11,8,19,22,-3,0,Ensolarado,5,Terça,0.7
1546,70,63.67,6,23,9,32,35,-3,0,Nublado,11,Sábado,1.1
1547,18,62.09,4,17,9,26,37,-11,0,Ensolarado,22,Segunda,1.6
1548,57,76.4,5,29,28,57,39,18,1,Chuvoso,15,Sexta,3.2
1549,80,147.25,2,42,38,80,40,40,1,Tempestade,8,Segunda,2.4
1550,55,41.09,5,16,23,39,47,-8,0,Ensolarado,9,Sexta,5.4
1551,74,34.84,3,13,10,23,23,0,0,Garoa,17,Sexta,0.6
1552,52,58.75,4,23,18,41,42,-1,0,Ensolarado,17,Quinta,1.9
1553,53,98.74,3,17,24,41,36,5,0,Ensolarado,19,Domingo,2.8
1554,11,24.59,6,39,66,105,67,38,1,Nublado,19,Quinta,8.4
1555,44,55.83,4,19,29,48,36,12,1,Ensolarado,20,Terça,1.4
1556,28,59.53,3,26,28,54,49,5,0,Garoa,18,Quinta,4.9
1557,6,21.57,6,18,22,40,23,17,1,Chuvoso,0,Domingo,0.8
1558,56,36.48,6,38,16,54,39,15,1,Chuvoso,12,Sábado,1.8
1559,44,49.96,3,16,59,75,75,0,0,Ensolarado,17,Terça,13.0
1560,3,15.0,6,22,85,107,92,15,1,Ensolarado,12,Segunda,15.6
1561,19,41.08,6,27,10,37,48,-11,0,Ensolarado,13,Quinta,1.3
1562,53,24.26,2,34,142,176,75,101,1,Tempestade,21,Segunda,14.5
1563,13,41.63,3,26,92,118,58,60,1,Chuvoso,20,Quarta,9.9
1564,71,23.73,4,26,25,51,41,10,1,Nublado,8,Sexta,0.8
1565,37,83.03,3,12,23,35,31,4,0,Ensolarado,12,Sábado,1.1
1566,15,37.7,5,13,11,24,26,-2,0,Nublado,20,Sexta,0.5
1567,12,150.58,4,26,13,39,41,-2,0,Nublado,15,Sexta,1.1
1568,43,130.51,2,14,24,38,25,13,1,Nublado,20,Sexta,0.6
1569,26,54.7,2,24,10,34,31,3,0,Nublado,4,Quarta,0.5
1570,20,50.84,3,22,11,33,33,0,0,Nublado,19,Terça,0.5
1571,57,137.62,5,17,38,55,50,5,0,Nublado,16,Quarta,6.6
1572,63,15.0,5,20,17,37,39,-2,0,Ensolarado,15,Terça,2.7
1573,21,56.48,1,13,7,20,33,-13,0,Ensolarado,20,Sexta,0.7
1574,74,86.9,2,10,11,21,29,-8,0,Ensolarado,7,Segunda,2.3
1575,76,50.08,2,19,44,63,57,6,1,Nublado,7,Sábado,8.4
1576,31,49.66,1,28,31,59,53,6,1,Nublado,11,Segunda,5.5
1577,21,82.53,2,21,17,38,35,3,0,Ensolarado,18,Terça,1.3
1578,69,83.04,3,11,45,56,62,-6,0,Ensolarado,7,Domingo,11.3
1579,7,47.3,2,27,30,57,44,13,1,Nublado,15,Sábado,4.4
1580,72,20.03,2,10,11,21,28,-7,0,Ensolarado,22,Domingo,2.5
1581,6,19.36,1,20,31,51,22,29,1,Tempestade,19,Sexta,0.5
1582,55,90.26,2,16,10,26,36,-10,0,Ensolarado,17,Segunda,2.1
1583,68,48.06,6,19,26,45,41,4,0,Tempestade,15,Sábado,3.9
1584,37,89.04,6,20,23,43,32,11,1,Nublado,18,Sexta,1.6
1585,58,44.22,2,23,164,187,89,98,1,Chuvoso,13,Sábado,18.7
1586,27,37.16,1,13,58,71,57,14,1,Ensolarado,12,Terça,9.9
1587,70,29.37,2,34,38,72,34,38,1,Tempestade,1,Domingo,0.8
1588,9,15.0,3,13,10,23,26,-3,0,Nublado,18,Sábado,1.0
1589,4,46.94,3,15,77,92,63,29,1,Ensolarado,20,Terça,10.9
1590,76,31.17,2,18,8,26,34,-8,0,Ensolarado,15,Segunda,1.4
1591,28,48.0,5,29,15,44,34,10,1,Nublado,19,Domingo,0.5
1592,14,42.59,4,13,18,31,27,4,0,Nublado,17,Terça,1.3
1593,27,27.21,4,15,7,22,26,-4,0,Nublado,5,Segunda,0.5
1594,8,44.61,3,14,33,47,26,21,1,Chuvoso,23,Sábado,2.1
1595,59,169.25,3,30,9,39,38,1,0,Nublado,17,Quarta,0.5
1596,64,16.98,4,21,12,33,25,8,1,Chuvoso,17,Sexta,0.5
1597,45,27.41,2,20,27,47,39,8,1,Nublado,16,Sábado,4.3
1598,15,72.4,2,21,84,105,50,55,1,Tempestade,12,Segunda,7.9
1599,47,22.03,2,11,40,51,39,12,1,Garoa,15,Sexta,5.9
1600,75,42.75,2,17,13,30,35,-5,0,Ensolarado,19,Segunda,1.6
1601,12,116.11,5,27,47,74,61,13,1,Ensolarado,13,Quarta,7.2
1602,72,64.65,3,11,27,38,23,15,1,Chuvoso,12,Sexta,1.0
1603,59,72.67,6,38,21,59,42,17,1,Chuvoso,8,Quarta,1.6
1604,6,59.7,4,12,53,65,32,33,1,Chuvoso,20,Sábado,3.6
1605,78,39.16,2,17,9,26,26,0,0,Nublado,20,Sábado,0.5
1606,27,18.36,2,16,81,97,66,31,1,Ensolarado,19,Sábado,12.7
1607,62,25.43,6,25,15,40,42,-2,0,Nublado,18,Segunda,2.1
1608,49,44.97,1,19,38,57,55,2,0,Ensolarado,12,Terça,6.5
1609,2,47.65,4,31,28,59,51,8,1,Ensolarado,21,Quinta,1.8
1610,18,75.05,2,19,42,61,52,9,1,Ensolarado,21,Segunda,6.0
1611,49,98.61,2,24,24,48,35,13,1,Ensolarado,18,Terça,0.5
1612,49,70.7,5,26,16,42,35,7,1,Ensolarado,12,Quinta,0.5
1613,64,22.2,3,18,44,62,37,25,1,Chuvoso,11,Terça,4.1
1614,65,67.09,2,36,13,49,46,3,0,Garoa,18,Sábado,2.5
1615,60,27.87,1,37,31,68,59,9,1,Ensolarado,15,Sábado,4.9
1616,54,52.42,4,35,46,81,59,22,1,Garoa,18,Sábado,6.8
1617,64,18.29,5,10,28,38,32,6,1,Nublado,4,Segunda,2.5
1618,21,52.71,2,21,46,67,50,17,1,Ensolarado,21,Terça,5.9
1619,4,31.62,3,14,16,30,29,1,0,Ensolarado,16,Sábado,0.5
1620,27,20.22,2,17,11,28,26,2,0,Chuvoso,12,Terça,0.5
1621,42,116.76,4,19,29,48,58,-10,0,Ensolarado,14,Sábado,6.9
1622,60,41.87,2,31,17,48,44,4,0,Ensolarado,12,Sexta,0.6
1623,4,35.34,2,26,22,48,32,16,1,Chuvoso,19,Quinta,1.5
1624,21,81.59,4,19,14,33,38,-5,0,Ensolarado,19,Quinta,2.0
1625,58,21.2,5,13,13,26,29,-3,0,Nublado,14,Quinta,0.5
1626,34,65.65,1,9,44,53,37,16,1,Ensolarado,20,Quinta,5.2
1627,18,110.92,1,32,18,50,33,17,1,Garoa,1,Sábado,0.5
1628,45,16.5,1,13,22,35,29,6,1,Ensolarado,12,Domingo,1.3
1629,71,15.0,5,37,16,53,43,10,1,Nublado,19,Sábado,1.3
1630,32,311.82,3,19,40,59,40,19,1,Chuvoso,6,Sexta,5.3
1631,9,33.97,3,13,9,22,24,-2,0,Nublado,16,Quarta,0.5
1632,16,21.34,5,37,35,72,43,29,1,Chuvoso,17,Quarta,2.9
1633,25,37.37,5,35,14,49,49,0,0,Nublado,0,Quarta,1.6
1634,25,40.8,3,30,39,69,59,10,1,Ensolarado,19,Quinta,4.8
1635,66,26.29,5,20,154,174,87,87,1,Chuvoso,20,Sábado,20.0
1636,60,29.3,2,32,36,68,51,17,1,Ensolarado,20,Quinta,2.5
1637,65,89.65,4,41,23,64,46,18,1,Chuvoso,4,Quarta,2.5
1638,67,149.39,1,11,20,31,27,4,0,Ensolarado,8,Domingo,1.4
1639,41,28.81,2,8,41,49,32,17,1,Chuvoso,17,Sexta,4.1
1640,2,160.36,2,36,10,46,47,-1,0,Nublado,3,Sábado,0.5
1641,4,52.24,1,17,9,26,29,-3,0,Garoa,20,Sábado,0.5
1642,35,94.44,2,18,9,27,31,-4,0,Nublado,6,Quinta,0.5
1643,55,157.64,2,24,19,43,35,8,1,Ensolarado,5,Sábado,1.7
1644,69,116.54,4,11,47,58,48,10,1,Garoa,19,Quinta,7.2
1645,54,241.31,3,32,46,78,50,28,1,Tempestade,23,Sexta,3.9
1646,37,166.23,2,14,23,37,48,-11,0,Ensolarado,17,Sexta,6.2
1647,20,200.15,4,23,94,117,57,60,1,Chuvoso,20,Sábado,8.0
1648,1,55.15,3,24,17,41,34,7,1,Ensolarado,16,Quarta,1.3
1649,30,15.0,4,10,32,42,38,4,0,Ensolarado,20,Quinta,4.9
1650,30,34.47,5,10,104,114,77,37,1,Ensolarado,20,Segunda,16.6
1651,48,37.96,3,15,29,44,46,-2,0,Ensolarado,15,Quinta,6.1
1652,74,109.89,2,12,17,29,26,3,0,Ensolarado,17,Sexta,1.4
1653,48,65.78,5,21,23,44,33,11,1,Nublado,16,Quinta,2.1
1654,30,28.07,1,18,20,38,24,14,1,Chuvoso,16,Domingo,0.9
1655,35,64.27,4,14,34,48,49,-1,0,Ensolarado,8,Sábado,6.1
1656,38,33.74,3,17,70,87,53,34,1,Ensolarado,21,Terça,8.6
1657,47,33.08,6,8,26,34,23,11,1,Ensolarado,19,Domingo,1.2
1658,8,55.66,3,10,23,33,30,3,0,Ensolarado,18,Quinta,3.3
1659,67,63.23,6,12,13,25,28,-3,0,Ensolarado,4,Terça,1.6
1660,80,180.58,1,28,84,112,60,52,1,Chuvoso,12,Sexta,8.5
1661,19,26.51,5,64,22,86,48,38,1,Tempestade,17,Segunda,1.3
1662,17,75.07,1,23,15,38,35,3,0,Nublado,10,Sábado,2.5
1663,68,50.48,3,22,15,37,33,4,0,Nublado,13,Domingo,1.4
1664,79,104.5,3,27,31,58,35,23,1,Chuvoso,17,Domingo,1.7
1665,57,117.35,3,28,39,67,32,35,1,Chuvoso,19,Sexta,1.1
1666,52,39.39,5,25,21,46,37,9,1,Nublado,15,Quinta,0.5
1667,47,15.0,2,21,31,52,21,31,1,Chuvoso,12,Sábado,0.5
1668,38,146.56,6,14,8,22,26,-4,0,Nublado,11,Quinta,0.5
1669,75,65.35,5,14,18,32,32,0,0,Nublado,21,Sábado,0.6
1670,38,15.0,4,20,64,84,39,45,1,Chuvoso,19,Sexta,4.5
1671,62,128.51,2,29,18,47,48,-1,0,Nublado,17,Terça,3.9
1672,16,67.16,3,26,23,49,47,2,0,Ensolarado,18,Sexta,4.1
1673,51,86.01,1,18,52,70,41,29,1,Tempestade,10,Sexta,6.2
1674,9,15.0,4,12,18,30,25,5,0,Ensolarado,22,Terça,0.7
1675,24,30.87,2,29,77,106,46,60,1,Tempestade,11,Sábado,6.4
1676,30,20.76,1,11,11,22,23,-1,0,Nublado,20,Sexta,0.5
1677,42,66.14,2,27,17,44,43,1,0,Nublado,21,Segunda,2.6
1678,75,25.37,1,17,18,35,36,-1,0,Ensolarado,21,Quarta,1.7
1679,56,78.87,2,20,15,35,36,-1,0,Ensolarado,7,Terça,0.9
1680,13,134.44,2,19,16,35,29,6,1,Nublado,7,Quarta,1.3
1681,39,51.42,1,22,26,48,40,8,1,Ensolarado,18,Quarta,3.6
1682,4,71.55,2,22,42,64,43,21,1,Nublado,13,Quarta,4.9
1683,76,66.74,2,12,11,23,31,-8,0,Ensolarado,13,Sábado,0.5
1684,31,101.99,4,23,5,28,37,-9,0,Nublado,19,Sexta,0.7
1685,39,73.49,3,17,23,40,34,6,1,Ensolarado,13,Terça,1.7
1686,8,74.76,2,9,26,35,37,-2,0,Nublado,14,Sexta,5.3
1687,68,72.4,3,20,15,35,32,3,0,Garoa,21,Quarta,1.3
1688,55,43.94,2,34,31,65,39,26,1,Chuvoso,11,Sexta,2.9
1689,77,58.63,2,14,10,24,27,-3,0,Nublado,14,Segunda,0.7
1690,23,143.64,4,22,66,88,75,13,1,Garoa,22,Quinta,13.7
1691,44,47.05,3,26,16,42,33,9,1,Garoa,17,Quinta,0.5
1692,42,147.19,2,32,11,43,38,5,0,Chuvoso,0,Quinta,1.0
1693,37,101.09,3,25,10,35,31,4,0,Garoa,22,Segunda,1.1
1694,51,89.06,2,10,35,45,49,-4,0,Ensolarado,18,Sábado,8.6
1695,5,28.92,1,20,25,45,41,4,0,Nublado,18,Sexta,3.4
1696,69,37.8,2,14,46,60,53,7,1,Ensolarado,19,Sexta,8.7
1697,60,32.96,2,28,43,71,69,2,0,Nublado,8,Terça,7.9
1698,59,39.66,2,28,22,50,44,6,1,Garoa,14,Sexta,2.1
1699,74,123.26,4,11,44,55,31,24,1,Ensolarado,19,Quarta,2.9
1700,54,93.58,2,29,14,43,39,4,0,Garoa,15,Quarta,0.8
1701,63,51.29,3,17,25,42,44,-2,0,Ensolarado,15,Sexta,4.1
1702,78,141.94,5,20,11,31,33,-2,0,Nublado,18,Segunda,2.7
1703,7,25.16,4,44,24,68,32,36,1,Tempestade,18,Quinta,1.0
1704,46,62.54,3,38,5,43,39,4,0,Chuvoso,19,Sexta,0.5
1705,52,72.47,3,33,17,50,41,9,1,Chuvoso,7,Segunda,1.5
1706,19,45.93,4,48,48,96,67,29,1,Chuvoso,18,Quinta,7.1
1707,41,36.07,3,12,17,29,22,7,1,Chuvoso,13,Terça,1.0
1708,35,107.96,2,25,23,48,40,8,1,Garoa,0,Quinta,3.4
1709,75,41.79,5,18,14,32,39,-7,0,Ensolarado,10,Segunda,2.7
1710,51,84.94,2,11,15,26,23,3,0,Nublado,13,Segunda,0.7
1711,54,58.95,2,34,15,49,42,7,1,Nublado,19,Quarta,1.5
1712,62,65.66,2,22,7,29,36,-7,0,Chuvoso,12,Domingo,0.5
1713,64,25.4,5,15,10,25,25,0,0,Ensolarado,10,Sábado,0.6
1714,66,133.35,3,12,11,23,22,1,0,Nublado,17,Sexta,0.5
1715,7,27.82,1,22,36,58,53,5,0,Nublado,17,Sábado,7.1
1716,78,37.27,3,13,5,18,26,-8,0,Ensolarado,8,Segunda,0.5
1717,36,90.19,2,30,19,49,31,18,1,Chuvoso,11,Sexta,0.5
1718,26,84.07,3,27,47,74,45,29,1,Chuvoso,19,Domingo,4.7
1719,55,41.8,5,17,23,40,39,1,0,Nublado,11,Sexta,3.0
1720,9,34.77,5,13,39,52,52,0,0,Ensolarado,18,Domingo,8.9
1721,16,48.21,3,25,23,48,40,8,1,Ensolarado,14,Domingo,1.8
1722,37,71.34,5,28,17,45,32,13,1,Chuvoso,15,Quinta,1.6
1723,23,147.19,2,25,9,34,32,2,0,Nublado,10,Quarta,0.5
1724,17,45.15,3,16,12,28,29,-1,0,Ensolarado,0,Terça,0.5
1725,38,26.94,2,16,14,30,30,0,0,Garoa,2,Sábado,1.6
1726,54,50.06,2,30,24,54,50,4,0,Ensolarado,7,Quarta,4.1
1727,18,23.72,4,24,12,36,35,1,0,Nublado,18,Segunda,1.1
1728,28,45.4,2,19,19,38,38,0,0,Ensolarado,17,Sexta,1.6
1729,63,15.0,1,14,10,24,37,-13,0,Ensolarado,7,Quarta,2.1
1730,25,35.18,4,45,23,68,45,23,1,Garoa,12,Sábado,0.5
1731,37,203.9,3,22,15,37,35,2,0,Nublado,18,Sábado,2.3
1732,62,32.33,2,26,20,46,46,0,0,Ensolarado,7,Segunda,3.3
1733,58,19.41,5,12,36,48,40,8,1,Ensolarado,21,Segunda,4.0
1734,80,63.06,1,19,20,39,34,5,0,Nublado,14,Quarta,0.6
1735,35,59.96,2,18,33,51,44,7,1,Ensolarado,19,Sexta,4.5
1736,74,68.41,3,11,55,66,66,0,0,Ensolarado,7,Sábado,13.3
1737,61,40.08,4,28,27,55,58,-3,0,Ensolarado,18,Segunda,5.3
1738,56,21.18,5,19,15,34,37,-3,0,Ensolarado,21,Sexta,1.2
1739,23,249.68,2,14,10,24,38,-14,0,Ensolarado,20,Quinta,2.4
1740,78,88.35,4,8,34,42,48,-6,0,Ensolarado,7,Sexta,7.2
1741,39,69.25,2,22,5,27,30,-3,0,Nublado,10,Sexta,0.6
